ImageNumber,ObjectNumber,Distance_Centroid_Cells,Distance_Centroid_Nuclei,Parent_Cells,Parent_Nuclei
1,569,36.00316050615468,34.73234128616532,4,4
1,570,65.76571948962349,53.13782436741342,5,5
1,571,44.72067836844462,50.922229809666135,5,5
1,572,46.80068451811307,66.09940259561928,3,3
1,573,49.83264666011107,60.76563590442206,3,3
1,574,49.14954883803345,22.50819817741978,4,4
1,575,33.376135513912594,14.890110310488724,4,4
1,576,76.47511465939793,62.24493861797167,5,5
1,577,57.6928476577536,47.48980213570912,5,5
1,578,50.085810356544044,43.880050143983745,5,5
1,579,44.60287514380258,51.39883767049654,5,5
1,580,74.44962195007083,79.86329352360373,3,3
1,581,86.4012797081399,nan,4,0
1,582,46.89698300855346,17.766211952235118,4,4
1,583,44.63363264990056,15.496555497478244,4,4
1,584,38.78980700174259,9.853576803525437,4,4
1,585,35.13035505111855,16.133399262303687,4,4
1,586,35.90506979340675,21.6782301921445,4,4
1,587,50.37970373873215,42.80595819379358,5,5
1,588,43.638116177065946,42.463950803248444,5,5
1,589,42.589100294587986,43.45543787280801,5,5
1,590,37.701307688767294,11.33361724610485,4,4
1,591,59.81446820116675,48.014826660458546,5,5
1,592,53.32031710738874,43.65966763724909,5,5
1,593,45.41719758361812,39.98250494966636,5,5
1,594,40.49218859417336,43.17195795182541,5,5
1,595,39.20530814389512,60.22528106374777,3,3
1,596,33.14436963598533,54.20757496810239,3,3
1,597,62.601216784330425,34.83574129582772,4,4
1,598,85.21942982874107,69.7979985662162,5,5
1,599,67.52871080300251,53.91589268663239,5,5
1,600,42.66368116615659,39.97300024697038,5,5
1,601,34.90898869802495,56.16722101851507,3,3
1,602,45.383717099566915,59.22300574868871,3,3
1,603,60.187094817710694,69.54235231918587,3,3
1,604,73.02962615576071,79.69208628172635,3,3
1,605,41.395886826398,23.17060267840799,4,4
1,606,43.29963838040113,53.210871361803086,5,5
1,607,44.542848066076246,55.156333502483605,5,5
1,608,51.44800331291626,64.32041512392345,5,5
1,609,36.21490824647974,57.217141799766196,3,3
1,610,48.870358688365314,61.8981005597412,3,3
1,611,55.732880561993845,66.62333874806085,3,3
1,612,47.236670727059064,11.921120742616091,4,4
1,613,44.137236762826916,6.711912826455495,4,4
1,614,53.91569740907262,42.64951422083505,5,5
1,615,46.86054476126486,38.67544671254658,5,5
1,616,38.153916511046006,37.561000781235805,5,5
1,617,48.24160477613413,60.42124584787999,5,5
1,618,63.80800229086631,33.17318620892678,4,4
1,619,60.56981539331821,29.101370351214168,4,4
1,620,54.22445999486181,20.347360320079535,4,4
1,621,51.607968691728615,16.64405595043896,4,4
1,622,42.0624475819139,6.115830012160975,4,4
1,623,109.36179315810628,92.76254667617407,5,5
1,624,59.039801796986495,69.46412758018735,3,3
1,625,71.69103888046943,79.517517568343,3,3
1,626,40.41354345903123,18.187521884962422,4,4
1,627,82.39397219565441,66.69106512759873,5,5
1,628,63.94858961174423,50.03638529080092,5,5
1,629,42.78691947406451,35.72497935101907,5,5
1,630,41.80411931247415,36.8056742907216,5,5
1,631,36.213502600197764,40.039296752723075,5,5
1,632,35.927365584392305,42.026800642106764,5,5
1,633,39.09563413290767,58.538145684567546,3,3
1,634,62.15003451283348,28.864143766807864,4,4
1,635,47.04100427073672,6.701063684281395,4,4
1,636,44.37575769659291,5.785803837417558,4,4
1,637,42.49300001114388,8.781103939294397,4,4
1,638,41.952009788434125,10.493755414060361,4,4
1,639,45.26756135362354,36.159063215018826,5,5
1,640,38.90869806187821,35.426281597940054,5,5
1,641,64.96041492335614,31.572488385253248,4,4
1,642,43.144823289178454,25.62989040122019,4,4
1,643,49.6057068280687,38.21313133141595,5,5
1,644,49.18531725827207,38.582734685342565,5,5
1,645,42.994213116034274,55.37960642092748,5,5
1,646,44.6458292428727,65.92331152651144,3,3
1,647,59.01439210959873,22.313350052738052,4,4
1,648,56.67917172807563,19.414890633059926,4,4
1,649,51.59224119293066,11.64925951124678,4,4
1,650,99.0833914627094,82.42743538292476,5,5
1,651,80.15537760824333,64.12290742723167,5,5
1,652,71.96271623431417,56.45518192202888,5,5
1,653,31.562324296733514,36.8948182086895,5,5
1,654,51.54256305177199,66.23193162656706,5,5
1,655,45.87093631000769,67.26407299343651,3,3
1,656,42.58845896120779,63.54157410018759,3,3
1,657,66.72383577565526,31.43505120446734,4,4
1,658,56.64654014530665,15.396991482435132,4,4
1,659,48.08177736884771,0.06850262511019177,4,4
1,660,48.18091241351561,2.7138244091534185,4,4
1,661,45.8975358214223,10.309180773558408,4,4
1,662,44.28605298567497,33.91209238377649,5,5
1,663,45.803100387387374,59.50678441301866,5,5
1,664,46.74923952283455,60.96844355694343,5,5
1,665,51.26474572170616,67.08828965834513,3,3
1,666,67.10044442223722,77.98772594594955,3,3
1,667,48.82484581907421,32.20000595808939,4,4
1,668,58.70480450223526,43.98998199215547,5,5
1,669,38.748747548932194,51.331836868006604,5,5
1,670,54.34194383645614,68.93339176195768,3,3
1,671,74.11830953751986,83.72695284867706,3,3
1,672,48.703701044976036,5.9267373803343535,4,4
1,673,48.391531726905185,22.493678966832654,4,4
1,674,63.39719214679378,23.721912789812553,4,4
1,675,35.03740545591401,27.45709447803139,5,5
1,676,27.747600800440274,35.87701558944401,5,5
1,677,47.703477934310314,68.97829819169282,3,3
1,678,70.1575979675394,80.91104151666494,3,3
1,679,61.98150690872884,20.60028685746772,4,4
1,680,50.7305666165688,8.8670135225451,4,4
1,681,52.41829245240091,30.812679208031856,4,4
1,682,65.80501328566415,49.88090418355503,5,5
1,683,26.310712116712466,33.03403002548025,5,5
1,684,46.82833677037403,67.87933453250733,3,3
1,685,52.83898902226023,7.397195189985819,4,4
1,686,51.50527312920631,24.762592153164324,4,4
1,687,36.57132401570862,27.225737958456694,5,5
1,688,25.679107931044932,28.99428332881161,5,5
1,689,51.61313999413458,13.44866603236876,4,4
1,690,79.69979943442898,63.01635937456466,5,5
1,691,31.513966074543216,24.347752250722397,5,5
1,692,26.846247085981986,27.320797504382167,5,5
1,693,24.32238343126377,30.42227542172087,5,5
1,694,43.403666624008025,58.34042802756835,5,5
1,695,47.65319504753552,63.08551850798056,5,5
1,696,56.10824255130674,72.49233318604722,3,3
1,697,115.77043456412918,nan,3,0
1,698,66.26843765013993,24.600286754940356,4,4
1,699,55.80437783461678,7.960813345420831,4,4
1,700,58.99632310017372,43.119853009437136,5,5
1,701,23.88060586236587,33.52916883233159,5,5
1,702,28.05613914576019,40.51384353054289,5,5
1,703,104.2667730505478,nan,3,0
1,704,55.01565787236762,12.85536475135462,4,4
1,705,57.01305283419206,32.90607674657797,4,4
1,706,24.41676953324787,35.50716781203155,5,5
1,707,68.63559640090666,25.523667037085175,4,4
1,708,23.570198936580958,23.260870765880252,5,5
1,709,36.44734903031774,51.47684227499059,5,5
1,710,66.77281625431985,22.52611480115841,4,4
1,711,57.340654704692916,12.212600972152794,4,4
1,712,65.96617362288352,49.32563256377681,5,5
1,713,20.425740796319804,27.025302301135827,5,5
1,714,45.76568210229524,61.90543084994046,5,5
1,715,57.86635421471227,74.4635784746771,5,5
1,716,58.81769320168502,29.231104650753828,4,4
1,717,30.995787576061215,45.903249780829,5,5
1,718,60.89234867642626,13.493665682759595,4,4
1,719,59.95299346519553,14.10913742279073,4,4
1,720,35.16281813574689,21.331762379629243,5,5
1,721,23.872527398864616,37.89287216865304,5,5
1,722,36.807547489461356,52.72406646897608,5,5
1,723,82.56348551738796,nan,2,0
1,724,116.24884714044147,nan,3,0
1,725,65.42975595463419,17.628146524054024,4,4
1,726,59.6862647277171,26.339869142529814,4,4
1,727,61.930942150414154,37.0560937762529,4,4
1,728,65.92472675153965,46.86323652612498,4,4
1,729,43.46877367541983,27.701250677174514,5,5
1,730,18.104214492107864,28.410380205902953,5,5
1,731,61.59189406584073,19.90913705341829,4,4
1,732,74.23330261947453,56.98351498829045,5,5
1,733,63.94227226756572,46.859386982949104,5,5
1,734,55.305482265675366,38.58925336269461,5,5
1,735,50.37308375290855,67.23433259774689,5,5
1,736,70.98323015570787,24.531822370453124,4,4
1,737,64.91090374968981,16.894795329569767,4,4
1,738,63.421441654244965,17.731156950796112,4,4
1,739,62.41983086292094,18.42881939687322,4,4
1,740,69.35249793583782,52.099830511986326,5,5
1,741,15.741094003494993,28.095140477455256,5,5
1,742,17.377404102240632,29.970382385442917,5,5
1,743,59.89585628000292,77.05161546910124,5,5
1,744,62.75977909020177,27.52152864068514,4,4
1,745,29.525800258476732,15.601552590734189,5,5
1,746,20.552555357533105,35.496320465172516,5,5
1,747,65.2417692960253,18.54171641082043,4,4
1,748,64.38202460449456,32.583115736036156,4,4
1,749,67.41827022560501,43.66936128837867,4,4
1,750,56.78466151923016,39.63572072093569,5,5
1,751,64.08855788512413,81.42011831364407,5,5
1,752,80.10638125979773,nan,3,0
1,753,65.60430426105782,20.96392138807259,4,4
1,754,70.3012345529278,48.214454775165,4,4
1,755,73.70842495607614,26.41377143734406,4,4
1,756,69.6929477517649,21.623020131974425,4,4
1,757,67.7540152296988,21.186721749514152,4,4
1,758,66.07766266858432,30.11482644081879,4,4
1,759,60.10212583062651,42.722945808885605,5,5
1,760,40.51797139210564,23.891654486491287,5,5
1,761,69.11649465859242,21.61659035010543,4,4
1,762,72.57106077887207,49.627453827581604,4,4
1,763,52.49189504633258,35.25926105892889,5,5
1,764,13.735440992401761,28.734383966298175,5,5
1,765,39.26140874546695,56.42120259167467,5,5
1,766,67.42622391328246,25.244694536723024,4,4
1,767,32.54414719424291,49.69943428810294,5,5
1,768,73.81024706447677,25.679740675425514,4,4
1,769,72.2785685583118,24.548323484257764,4,4
1,770,70.84646634951385,43.01121646193811,4,4
1,771,72.58261575326426,47.363085282276,4,4
1,772,70.31865778718159,52.767683283086576,5,5
1,773,20.777168713879085,7.5193605243567125,5,5
1,774,13.267199068001645,29.32686441206498,5,5
1,775,71.01968229482243,37.5548401285392,4,4
1,776,50.963455294656804,33.43536707749059,5,5
1,777,78.31822105809432,57.14363516268779,4,4
1,778,78.17812393670107,30.064260365468005,4,4
1,779,72.68669933594951,29.52538183958713,4,4
1,780,74.78867843889503,36.850692825683744,4,4
1,781,34.63231347649705,52.24976688298319,5,5
1,782,81.28556414229763,33.15625441875056,4,4
1,783,83.76493589489033,66.1088325797759,5,5
1,784,77.29515699842617,59.63649003743909,5,5
1,785,65.13366918526144,47.475858829347544,5,5
1,786,51.82352612280404,34.172236150937884,5,5
1,787,5.542194872213851,12.378136404720099,5,5
1,788,76.78072497040029,30.716761448622634,4,4
1,789,76.60218771466445,33.05768935136246,4,4
1,790,35.262402035644456,17.608608534555174,5,5
1,791,8.662180807464882,9.003189130260793,5,5
1,792,62.91015716040526,45.27007193306327,5,5
1,793,58.46715682040898,40.817344030296084,5,5
1,794,37.79856334591555,55.4574162449552,5,5
1,795,79.34455108002118,33.90260828846088,4,4
1,796,78.56781978064564,36.00427898237274,4,4
1,797,54.976793090328734,37.34916551163734,5,5
1,798,27.8964854934058,10.396608941753659,5,5
1,799,6.916869441923424,11.057331188755958,5,5
1,800,80.81876903580853,34.05859428981311,4,4
1,801,80.0193395384845,45.46263715483694,4,4
1,802,85.67518451360414,68.0504010255506,5,5
1,803,79.4875081562633,61.86228285548228,5,5
1,804,69.43406277647827,51.82657511748978,5,5
1,805,86.14982348470627,38.03196496258786,4,4
1,806,84.27697696965903,36.155630913111374,4,4
1,807,84.31731238408977,56.55040153596511,4,4
1,808,73.61774297457359,56.031317955541915,5,5
1,809,3.1274799852037796,17.586091561994028,5,5
1,810,63.064564314715916,45.48898842183112,5,5
1,811,45.505526022830274,28.085003037181195,5,5
1,812,84.96529659187438,37.141536700669576,4,4
1,813,67.07915517183481,49.542482277015225,5,5
1,814,59.74892842269441,42.20802418963412,5,5
1,815,17.034683234167257,5.34638050342178,5,5
1,816,82.6678642008687,40.18730539137631,4,4
1,817,82.19065257483138,41.86656782228857,4,4
1,818,70.13791237243515,52.627417936064376,5,5
1,819,63.20160111900706,45.71375224921293,5,5
1,820,11.680080985706384,11.411540057644375,5,5
1,821,84.56613354426267,49.422972270658796,4,4
1,822,85.33809501710485,39.49808592533963,4,4
1,823,60.614020639577724,43.28983552470695,5,5
1,824,50.571260558666424,33.42244524739805,5,5
1,825,93.43540076565822,45.406748130949524,4,4
1,826,86.1372605072385,44.127469589815234,4,4
1,827,86.01471916332184,47.08169381747636,4,4
1,828,56.46992766788583,39.2908895746106,5,5
1,829,90.12544431278727,42.25119866827225,4,4
1,830,45.231083279708834,28.457632211453344,5,5
1,831,38.63450120319674,22.315707084814758,5,5
1,832,88.57258214521283,45.39255837582111,4,4
1,833,95.98241754733736,47.88197036590324,4,4
1,834,88.67369398324111,47.70372847300473,4,4
1,835,89.90461447066909,53.09912653217162,4,4
1,836,75.22597128288767,57.96183280629712,5,5
1,837,65.09594463753099,47.95670464698836,5,5
1,838,49.08370526447365,32.54172176583054,5,5
1,839,59.93653701991346,43.03980859731022,5,5
1,840,90.90018462326414,51.12561445049344,4,4
1,841,91.36553787506432,52.875110364199514,4,4
1,842,91.16707462536398,53.748326199199965,4,4
1,843,120.84750080911668,nan,5,0
1,844,56.72396246175869,40.11473758588156,5,5
1,845,39.94529121550866,24.536372526279344,5,5
1,846,17.550591377169273,16.601138844069673,5,5
1,847,61.89195110148977,nan,5,0
1,848,94.33778797060846,62.68895196204909,4,4
1,849,17.41246546994995,29.53380416554119,5,5
1,850,22.978669864292478,38.180413498278895,5,5
1,851,39.571095235503286,56.32327430659157,5,5
1,852,92.67399529588133,49.90108681203716,4,4
1,853,93.38743007811306,55.77081359695616,4,4
1,854,47.76807358305259,32.0054368349555,5,5
1,855,41.70759707343272,27.090907352650166,5,5
1,856,34.18008011330656,21.078950487702052,5,5
1,857,25.27474060442756,18.045908304182262,5,5
1,858,45.54466447154548,62.390972102357885,5,5
1,859,54.45787839459749,38.38229965010124,5,5
1,860,95.9841896165397,52.49662608423559,4,4
1,861,49.506470772583114,34.25763461912295,5,5
1,862,32.30796146378761,21.935724173274583,5,5
1,863,22.86635351287867,20.78554703158151,5,5
1,864,49.056128884285314,65.79624730210182,5,5
1,865,98.71318035806281,51.213036280801646,4,4
1,866,99.22487054381222,65.40713330543932,4,4
1,867,65.7414768307042,49.503088346218675,5,5
1,868,41.67291286118507,28.085732858911353,5,5
1,869,98.70020639169236,52.91906723687302,4,4
1,870,99.38547674908361,63.724000652231645,4,4
1,871,28.976446825967873,22.08750066863659,5,5
1,872,26.429485199426196,23.379151808529187,5,5
1,873,22.72514812422255,25.59496501869375,5,5
1,874,47.41777983295536,63.77344827775961,5,5
1,875,128.23184074603296,nan,4,0
1,876,100.25668997614282,59.376401602906476,4,4
1,877,99.84666455386534,60.4930569222416,4,4
1,878,64.34291498141509,48.515285424204436,5,5
1,879,101.32568215965502,56.76590140975798,4,4
1,880,62.7067288881644,47.09611167290142,5,5
1,881,50.596720886137845,36.282328773478795,5,5
1,882,36.13078748091674,50.78914352398113,5,5
1,883,101.91764258456703,57.79278165588707,4,4
1,884,31.954031644841585,25.28939868642706,5,5
1,885,49.925354914585,66.03008765891235,5,5
1,886,40.27253786936173,29.46181107744266,5,5
1,887,104.30276815052697,63.067064770611076,4,4
1,888,104.62190341579061,65.30960362677533,4,4
1,889,44.51210448929654,32.60552748964968,5,5
1,890,40.32309089192248,55.141681015400856,5,5
1,891,105.87824968385719,59.04476139667826,4,4
1,892,30.3341072600448,29.58110200824937,5,5
1,893,105.85820355724589,61.36351578533606,4,4
1,894,105.55026213547985,61.87091088339712,4,4
1,895,40.1092565300311,54.20591327690873,5,5
1,896,50.44657731653955,65.76834257528692,5,5
1,897,107.04774667171583,61.31234823334446,4,4
1,898,107.80548706964633,69.32771998559436,4,4
1,899,75.13781389646786,59.683504873497824,5,5
1,900,42.90313779655341,33.32443095022196,5,5
1,901,34.292248750084,31.246267353965134,5,5
1,902,110.36064015652234,63.10780224270447,4,4
1,903,51.21860270409626,39.01475158115169,5,5
1,904,31.946529158992938,38.54021721759135,5,5
1,905,108.41856253770479,67.30595497803658,4,4
1,906,113.56461426022817,79.90275325102148,4,4
1,907,54.975435355797124,42.282688110156656,5,5
1,908,32.481399765269124,34.77017667371074,5,5
1,909,34.12501088543943,42.43960394447704,5,5
1,910,111.16561720394797,65.62089168694106,4,4
1,911,109.12265685908736,65.53305430440724,4,4
1,912,64.79287467301941,50.65845286202718,5,5
1,913,42.04409174543022,34.89404434975038,5,5
1,914,33.72367423687601,38.00329076668363,5,5
1,915,111.80441747770352,72.96355062225385,4,4
1,916,73.22482180221189,58.30218764137858,5,5
1,917,50.05288731126786,39.363379096287524,5,5
1,918,36.229296543175444,34.96462514503499,5,5
1,919,41.56451191467213,54.29519859218565,5,5
1,920,95.57107945611433,nan,5,0
1,921,112.8578103867666,66.22250528074716,4,4
1,922,65.10357906417681,51.461119605798956,5,5
1,923,61.90669109863514,48.63472782320453,5,5
1,924,55.98260753611845,44.263210580809165,5,5
1,925,112.41325203434043,66.28598020322828,4,4
1,926,113.36954440185379,69.38392421112022,4,4
1,927,114.71384683084904,77.04372454461216,4,4
1,928,36.370481190379245,37.71867573028287,5,5
1,929,36.40169840959064,42.440289210685776,5,5
1,930,115.79763407756492,77.82758182660386,4,4
1,931,72.42554739460871,58.32002575540427,5,5
1,932,55.01711158231527,44.248011654575194,5,5
1,933,45.22442803464291,39.32504256398726,5,5
1,934,40.014038678977336,39.42610974781971,5,5
1,935,117.28220077409496,71.45181409684855,4,4
1,936,116.39900702733536,74.01588124146087,4,4
1,937,76.93160012490209,62.85271708556823,5,5
1,938,47.72035328624363,41.36816032300287,5,5
1,939,132.73840784646453,nan,5,0
1,940,94.15265201845631,nan,5,0
1,941,73.5298873152047,60.084096556737315,5,5
1,942,71.20074751427228,58.07468370224143,5,5
1,943,40.563350969076716,43.42670184613251,5,5
1,944,119.40654376004875,74.96258899195634,4,4
1,945,80.99531342114972,66.90913201885657,5,5
1,946,55.04756168012868,46.67234581407327,5,5
1,947,44.18892814885327,46.091916222137975,5,5
1,948,122.73014849676237,76.3512269426812,4,4
1,949,60.99158877945495,50.91605622346612,5,5
1,950,45.101650171660275,45.49904695413607,5,5
1,951,123.4504402909906,77.62282730549013,4,4
1,952,67.26648503965562,55.82904624743129,5,5
1,953,64.00467026617719,53.34597474024879,5,5
1,954,46.55667430548422,54.04198149586089,5,5
1,955,123.42743740960861,78.89565437479094,4,4
1,956,123.45935468209152,80.32335569060314,4,4
1,957,70.95340760659943,58.86260647726535,5,5
1,958,52.519999796219274,47.22345534062659,5,5
1,959,123.39448284750483,79.4782640971291,4,4
1,960,56.677113471601494,49.47886730288974,5,5
1,961,48.189828724728926,54.60158238388594,5,5
1,962,125.49356688723772,79.88137662959838,4,4
1,963,125.78229179685212,85.28789172671377,4,4
1,964,127.36012316664534,90.13923637291138,4,4
1,965,79.39808453332334,66.57621224713476,5,5
1,966,71.9113814971239,60.94364699016519,5,5
1,967,64.27604091296416,55.43693897970819,5,5
1,968,80.77441698081226,nan,5,0
1,969,127.60195903916308,81.23376680739734,4,4
1,970,79.13453465686803,67.05088023851559,5,5
1,971,68.15585188705445,58.261502942753324,5,5
1,972,75.84937748123666,nan,5,0
1,973,84.43488699015187,71.88822537252798,5,5
1,974,81.4002712529526,69.21608450303879,5,5
1,975,63.39363991621861,56.15850251877702,5,5
1,976,57.21111006768811,53.126709933897004,5,5
1,977,52.965097274416514,58.62628731162543,5,5
1,978,131.5633679105808,91.6233473105498,4,4
1,979,75.00143003937129,64.58840054036803,5,5
1,980,69.71115735296927,60.3815636509341,5,5
1,981,80.6471399958111,69.11149833940915,5,5
1,982,64.55278676405261,58.42558077407906,5,5
1,983,56.501267406714746,59.11605910398269,5,5
1,984,70.45586783981365,62.4107871061676,5,5
1,985,60.91438836587539,57.30791989652947,5,5
1,986,57.89248471283646,63.46219327305647,5,5
1,987,61.47732996368895,70.56874881685926,5,5
1,988,134.68558400922555,90.6686949219361,4,4
1,989,81.49694540397043,70.75635249852809,5,5
1,990,60.58746583697782,59.30930426595367,5,5
1,991,136.41935468583108,90.87980970440782,4,4
1,992,138.42658858325524,91.65485727153062,4,4
1,993,76.89700550795976,68.11682640643568,5,5
1,994,64.0167950085307,61.212302776401685,5,5
1,995,65.98124512015472,62.138634470982446,5,5
1,996,75.67128388042535,67.81247935338644,5,5
1,997,69.2971943039439,64.92716319247097,5,5
1,998,65.51820840543125,63.885274084822015,5,5
1,999,75.66980166575472,68.56981048128475,5,5
1,1000,64.21692701882785,65.6539670562422,5,5
1,1001,63.858304848523986,66.34400944732506,5,5
1,1002,86.45271475578737,76.41958351797554,5,5
1,1003,65.99630271456489,65.46080110738016,5,5
1,1004,180.51482960178492,nan,4,0
1,1005,160.36703380044423,nan,4,0
1,1006,89.28706301528196,78.69568172221089,5,5
1,1007,66.06369819277498,69.62339511036257,5,5
1,1008,66.82523556906666,71.6181791993837,5,5
1,1009,74.89704041438996,69.38507338140732,5,5
1,1010,69.97064612470025,68.0068585678323,5,5
1,1011,92.25354513967501,81.70024464619436,5,5
1,1012,84.07408222998072,75.362623319771,5,5
1,1013,69.07241007556836,69.13089194658,5,5
1,1014,171.11641974522948,nan,4,0
1,1015,69.16086284369848,71.081538510843,5,5
1,1016,93.94614251318171,83.99088029991981,5,5
1,1017,76.20518083544765,72.4545224036804,5,5
1,1018,89.24537128095758,80.57028769157307,5,5
1,1019,105.49745892552583,nan,5,0
1,1020,75.7940235850489,79.81281036628859,5,5
1,1021,79.16797413639465,77.9540231516658,5,5
1,1022,78.36363532678158,78.07295018929692,5,5
1,1023,77.64123586525784,81.01936028930803,5,5
1,1024,154.96040207527216,nan,4,0
1,1025,78.42758639492621,79.42141677050991,5,5
1,1026,83.90572554401636,80.5351544252978,5,5
1,1027,79.2859799468587,82.41260597804866,5,5
1,1028,79.54901362736267,82.13785895974735,5,5
1,1029,86.78509294382219,82.53411271219841,5,5
1,1030,89.99585133113786,84.80242871914085,5,5
1,1031,82.36461710790275,85.13607717172476,5,5
1,1032,84.39169987731097,85.15364262665294,5,5
1,1033,92.75555515848495,91.65794699321937,5,5
1,1034,91.23143019972503,91.89939554194476,5,5
1,1035,129.985891780133,nan,5,0
1,1036,140.38964910255172,nan,5,0
1,1037,291.45917344659046,nan,7,0
1,1038,121.27585400018702,nan,5,0
1,1039,126.62028454759576,nan,5,0
1,1040,338.09906790978437,nan,7,0
1,1041,343.2853369018353,nan,7,0
1,1042,126.69671266804413,nan,6,0
1,1043,270.835800885318,128.48791110344848,7,7
1,1044,137.5254459570393,nan,5,0
1,1045,245.68598788138627,nan,7,0
1,1046,327.58742030409536,nan,7,0
1,1047,127.0393150887006,nan,6,0
1,1048,265.9263792551999,127.43108554386798,7,7
1,1049,136.06773271557654,nan,5,0
1,1050,264.4441941720933,124.46061297821998,7,7
1,1051,140.1499384811781,nan,5,0
1,1052,344.5251762489771,nan,7,0
1,1053,139.16594922423573,nan,5,0
1,1054,154.92281070382202,nan,5,0
1,1055,236.99300129869587,nan,7,0
1,1056,146.22616685225316,nan,5,0
1,1057,248.79185764913566,nan,7,0
1,1058,255.86038179883724,119.31631994634884,7,7
1,1059,265.8769612213483,119.48914995027133,7,7
1,1060,286.8012071573859,126.03417149589549,7,7
1,1061,148.9669931811027,nan,5,0
1,1062,236.05928841275832,nan,7,0
1,1063,247.47395210387552,nan,7,0
1,1064,255.70149771218576,117.47796804005756,7,7
1,1065,339.06555676097446,nan,7,0
1,1066,353.03257318377166,nan,7,0
1,1067,151.2066547592227,nan,5,0
1,1068,291.02861546353023,126.42204988709742,7,7
1,1069,332.83783611474496,nan,7,0
1,1070,236.0135715416432,nan,7,0
1,1071,150.8188033831789,nan,5,0
1,1072,245.70746296166158,111.17257681806264,7,7
1,1073,303.50924769179744,nan,7,0
1,1074,155.3636579445915,nan,5,0
1,1075,238.8504414093351,109.84536400571656,7,7
1,1076,156.81421975947526,nan,5,0
1,1077,165.36666781357616,nan,5,0
1,1078,158.62946386088706,nan,5,0
1,1079,325.09468571852085,nan,7,0
1,1080,234.51289605250457,104.77267669864506,7,7
1,1081,211.81158336567367,nan,7,0
1,1082,302.40153607876414,nan,7,0
1,1083,220.80408879405385,105.08717542980054,7,7
1,1084,368.45927102563735,nan,7,0
1,1085,127.97905536100025,nan,6,0
1,1086,292.8343090221626,122.35857667678651,7,7
1,1087,210.19797850157602,107.49358648488439,7,7
1,1088,118.05637314549037,nan,6,0
1,1089,196.8741184202363,nan,7,0
1,1090,275.9226533533743,106.71917192768665,7,7
1,1091,358.3299430816181,nan,7,0
1,1092,286.88167132576666,116.32065134752868,7,7
1,1093,266.32893526473083,98.22079101183282,7,7
1,1094,229.9087872751829,81.52695212347746,7,7
1,1095,360.22935431620544,nan,7,0
1,1096,348.3344341785855,nan,7,0
1,1097,366.9174373843763,nan,7,0
1,1098,219.06900127722471,79.17715664625281,7,7
1,1099,335.80452001608455,nan,7,0
1,1100,314.5275138680635,nan,7,0
1,1101,331.1080838507242,nan,7,0
1,1102,386.9273945442096,nan,7,0
1,1103,313.6444175773111,nan,7,0
1,1104,275.94694257029806,104.89060848145009,7,7
1,1105,178.6044658944436,nan,7,0
1,1106,377.75213304463466,nan,7,0
1,1107,117.97783356895455,nan,6,0
1,1108,346.9698365669661,nan,7,0
1,1109,202.2501216566931,nan,5,0
1,1110,202.02799795415913,nan,5,0
1,1111,360.4470179312771,nan,7,0
1,1112,255.7372643539513,85.27946400075625,7,7
1,1113,353.64759702382554,nan,7,0
1,1114,326.9345446143976,nan,7,0
1,1115,185.2620458842454,81.61321793076405,7,7
1,1116,320.6783575163006,nan,7,0
1,1117,134.09801459773362,nan,6,0
1,1118,376.0234574293869,nan,7,0
1,1119,327.90540061831854,nan,7,0
1,1120,164.8133249630472,98.10567779133233,7,7
1,1121,161.74447183615212,98.7579980463328,7,7
1,1122,36.856873558589356,48.84771791593163,6,6
1,1123,37.703311245297684,47.1816859491769,6,6
1,1124,45.148409873829316,nan,6,0
1,1125,322.51467469382294,nan,7,0
1,1126,36.21573558235009,44.556596325669425,6,6
1,1127,32.204907593954196,40.02041310284774,6,6
1,1128,281.51788848037097,115.48873126120861,7,7
1,1129,28.829904710634484,39.24007178249343,6,6
1,1130,170.23718566711952,50.319279038411864,7,7
1,1131,33.18339689669005,37.462825666346745,6,6
1,1132,27.176689709959298,34.90926999381655,6,6
1,1133,61.299706217110185,57.72349548472995,6,6
1,1134,57.986873840852624,54.188786538685065,6,6
1,1135,35.18233254967329,36.66778475509184,6,6
1,1136,41.46535005838978,40.606201246461545,6,6
1,1137,23.63687866425513,30.370383983607358,6,6
1,1138,53.83335430363164,50.30654660826018,6,6
1,1139,83.25471256748726,95.92984921637431,6,6
1,1140,86.29915296477918,98.86255776517339,6,6
1,1141,23.815429168168855,28.657059491576884,6,6
1,1142,26.134143960794436,29.67255547358515,6,6
1,1143,57.25664574478634,52.619007208242145,6,6
1,1144,60.712355297283565,55.54507245445666,6,6
1,1145,133.0385013297621,nan,7,0
1,1146,132.01888564861483,118.6301966755836,7,7
1,1147,70.70166296618592,83.44150322504285,6,6
1,1148,63.436151575527,76.4850702706837,6,6
1,1149,74.59954670052332,87.06624255145502,6,6
1,1150,35.9153158852803,34.22240163138434,6,6
1,1151,46.32995204439322,42.43679889933336,6,6
1,1152,163.8559917144126,38.45441390432357,7,7
1,1153,66.35803764308788,78.95358704025222,6,6
1,1154,172.1629860209145,25.526733330908204,7,7
1,1155,280.74290931998434,118.93145027045055,7,7
1,1156,81.47524719454118,93.6688251745092,6,6
1,1157,30.553429454407375,29.470961343571926,6,6
1,1158,100.44373226206903,92.36102097584444,6,6
1,1159,62.40583557967779,74.84540913622529,6,6
1,1160,52.67830822013832,65.33502221509892,6,6
